"","tf","n","dist","avg","low","high","group"
"X1933","BHLHA15",9049,20,-0.119693739956944,-0.124792252174845,-0.114595227739044,"NCAP-SELEX"
"X2033","BHLHA15",9049,21,-0.115176697418409,-0.120356438972294,-0.109996955864524,"NCAP-SELEX"
"X2145","BHLHA15",9049,22,-0.117332497573463,-0.12252446793256,-0.112140527214367,"NCAP-SELEX"
"X2235","BHLHA15",9049,23,-0.115306307561482,-0.120584594353601,-0.110028020769364,"NCAP-SELEX"
"X2333","BHLHA15",9049,24,-0.115184697730175,-0.120512358438741,-0.109857037021608,"NCAP-SELEX"
"X2433","BHLHA15",9049,25,-0.116450536915112,-0.121836832386592,-0.111064241443633,"NCAP-SELEX"
"X2533","BHLHA15",9049,26,-0.118683492349095,-0.124126034550496,-0.113240950147694,"NCAP-SELEX"
"X2633","BHLHA15",9049,27,-0.12022646532466,-0.125706877117717,-0.114746053531603,"NCAP-SELEX"
"X2733","BHLHA15",9049,28,-0.122741396539727,-0.128257739574259,-0.117225053505194,"NCAP-SELEX"
"X2833","BHLHA15",9049,29,-0.124340610537673,-0.129885766670313,-0.118795454405034,"NCAP-SELEX"
"X2933","BHLHA15",9049,30,-0.124535162167931,-0.130098618939741,-0.11897170539612,"NCAP-SELEX"
"X3033","BHLHA15",9049,31,-0.124788300954462,-0.130365337910458,-0.119211263998467,"NCAP-SELEX"
"X3145","BHLHA15",9049,32,-0.124193250480611,-0.129785036959447,-0.118601464001776,"NCAP-SELEX"
"X3235","BHLHA15",9049,33,-0.122849947967397,-0.128445207115647,-0.117254688819148,"NCAP-SELEX"
"X3333","BHLHA15",9049,34,-0.122708249857437,-0.128302104014728,-0.117114395700146,"NCAP-SELEX"
"X3433","BHLHA15",9049,35,-0.122662718621628,-0.128242346592034,-0.117083090651222,"NCAP-SELEX"
"X3533","BHLHA15",9049,36,-0.122949982940028,-0.128526512728528,-0.117373453151529,"NCAP-SELEX"
"X3633","BHLHA15",9049,37,-0.122878233444628,-0.128450704680598,-0.117305762208657,"NCAP-SELEX"
"X3733","BHLHA15",9049,38,-0.123221231865667,-0.128802189559129,-0.117640274172205,"NCAP-SELEX"
"X3833","BHLHA15",9049,39,-0.123239182742267,-0.128809048530248,-0.117669316954287,"NCAP-SELEX"
"X3933","BHLHA15",9049,40,-0.123229148900843,-0.128809292203679,-0.117649005598006,"NCAP-SELEX"
"X4033","BHLHA15",9049,41,-0.12320269098315,-0.128798732736801,-0.117606649229498,"NCAP-SELEX"
"X4145","BHLHA15",9049,42,-0.122785814476109,-0.128376538914561,-0.117195090037657,"NCAP-SELEX"
"X4235","BHLHA15",9049,43,-0.121852177382445,-0.127458747499684,-0.116245607265206,"NCAP-SELEX"
"X4333","BHLHA15",9049,44,-0.11978039426572,-0.125405419038834,-0.114155369492606,"NCAP-SELEX"
"X4433","BHLHA15",9049,45,-0.119318318213662,-0.124943555662559,-0.113693080764764,"NCAP-SELEX"
"X4533","BHLHA15",9049,46,-0.118703218773262,-0.12433938665176,-0.113067050894764,"NCAP-SELEX"
"X4633","BHLHA15",9049,47,-0.118407418445964,-0.124033141126829,-0.112781695765099,"NCAP-SELEX"
"X4733","BHLHA15",9049,48,-0.117689238144659,-0.123320844856036,-0.112057631433282,"NCAP-SELEX"
"X4833","BHLHA15",9049,49,-0.116729689241957,-0.122380981789537,-0.111078396694376,"NCAP-SELEX"
"X4933","BHLHA15",9049,50,-0.115153142814838,-0.120806029970383,-0.109500255659293,"NCAP-SELEX"
"X5033","BHLHA15",9049,51,-0.112332600722931,-0.118014385138597,-0.106650816307265,"NCAP-SELEX"
"X5145","BHLHA15",9049,52,-0.109933994210171,-0.115639160484461,-0.104228827935882,"NCAP-SELEX"
"X5235","BHLHA15",9049,53,-0.107642458230511,-0.113367346500705,-0.101917569960316,"NCAP-SELEX"
"X5333","BHLHA15",9049,54,-0.105306932133594,-0.111050285737741,-0.0995635785294465,"NCAP-SELEX"
"X5433","BHLHA15",9049,55,-0.103246613951444,-0.108998564595904,-0.0974946633069828,"NCAP-SELEX"
"X5533","BHLHA15",9049,56,-0.101896069096557,-0.10765837402175,-0.0961337641713647,"NCAP-SELEX"
"X5633","BHLHA15",9049,57,-0.101144183278898,-0.106928227354289,-0.0953601392035084,"NCAP-SELEX"
"X5733","BHLHA15",9049,58,-0.0996412525026487,-0.105416182319593,-0.093866322685704,"NCAP-SELEX"
"X5833","BHLHA15",9049,59,-0.0972477821078683,-0.103026467022504,-0.0914690971932325,"NCAP-SELEX"
"X5933","BHLHA15",9049,60,-0.0949932904662695,-0.10077861554201,-0.0892079653905295,"NCAP-SELEX"
"X6033","BHLHA15",9049,61,-0.0928027897036316,-0.0986140024113843,-0.0869915769958788,"NCAP-SELEX"
"X6145","BHLHA15",9049,62,-0.0901643034360202,-0.0960152418713577,-0.0843133650006827,"NCAP-SELEX"
"X6235","BHLHA15",9049,63,-0.0881261620548978,-0.0940080301777192,-0.0822442939320764,"NCAP-SELEX"
"X6333","BHLHA15",9049,64,-0.0865762640272146,-0.0924866162684989,-0.0806659117859303,"NCAP-SELEX"
"X6433","BHLHA15",9049,65,-0.0849479637663651,-0.0908748219640676,-0.0790211055686626,"NCAP-SELEX"
"X6533","BHLHA15",9049,66,-0.0840471762713902,-0.0899911939177682,-0.0781031586250122,"NCAP-SELEX"
"X6633","BHLHA15",9049,67,-0.0838223956809922,-0.0897689621693672,-0.0778758291926171,"NCAP-SELEX"
"X6733","BHLHA15",9049,68,-0.083194283163159,-0.08914912085339,-0.0772394454729281,"NCAP-SELEX"
"X6833","BHLHA15",9049,69,-0.0821889916993652,-0.0881562378293787,-0.0762217455693517,"NCAP-SELEX"
"X6933","BHLHA15",9049,70,-0.0805335380697083,-0.0865410497894343,-0.0745260263499822,"NCAP-SELEX"
"X7033","BHLHA15",9049,71,-0.0783707993798062,-0.0844120809625861,-0.0723295177970263,"NCAP-SELEX"
"X7145","BHLHA15",9049,72,-0.0755840126974682,-0.0816603647814389,-0.0695076606134976,"NCAP-SELEX"
"X7235","BHLHA15",9049,73,-0.0733988876320372,-0.079505068927005,-0.0672927063370695,"NCAP-SELEX"
"X7333","BHLHA15",9049,74,-0.0709465432741577,-0.0770827705112165,-0.0648103160370989,"NCAP-SELEX"
"X7433","BHLHA15",9049,75,-0.0665674017563756,-0.0727582440038169,-0.0603765595089344,"NCAP-SELEX"
"X7533","BHLHA15",9049,76,-0.0670497225023315,-0.0732284819013074,-0.0608709631033557,"NCAP-SELEX"
"X7633","BHLHA15",9049,77,-0.0656117756559516,-0.0717799694544121,-0.0594435818574912,"NCAP-SELEX"
"X7733","BHLHA15",9049,78,-0.0681368698939319,-0.0742517634141883,-0.0620219763736756,"NCAP-SELEX"
"X7833","BHLHA15",9049,79,-0.0689313552958202,-0.0750248555951044,-0.062837854996536,"NCAP-SELEX"
"X7933","BHLHA15",9049,80,-0.0720690086302398,-0.0781299699054397,-0.0660080473550399,"NCAP-SELEX"
"X8033","BHLHA15",9049,81,-0.0762332353246624,-0.0822662756860755,-0.0702001949632493,"NCAP-SELEX"
"X8145","BHLHA15",9049,82,-0.0834073904342403,-0.0894449785245437,-0.0773698023439369,"NCAP-SELEX"
"X8235","BHLHA15",9049,83,-0.0890335358893031,-0.0950412484265544,-0.0830258233520519,"NCAP-SELEX"
"X8333","BHLHA15",9049,84,-0.105365123818685,-0.111213052631432,-0.0995171950059381,"NCAP-SELEX"
"X8433","BHLHA15",9049,85,-0.112072420240118,-0.117858519158198,-0.106286321322039,"NCAP-SELEX"
"X8533","BHLHA15",9049,86,-0.127977939699126,-0.13358330741767,-0.122372571980582,"NCAP-SELEX"
"X8633","BHLHA15",9049,87,-0.142075712406271,-0.147468283648824,-0.136683141163718,"NCAP-SELEX"
"X8733","BHLHA15",9049,88,-0.150464829159714,-0.15571660757896,-0.145213050740468,"NCAP-SELEX"
"X8833","BHLHA15",9049,89,-0.151177280551747,-0.156394097209839,-0.145960463893655,"NCAP-SELEX"
"X8933","BHLHA15",9049,90,-0.156780580960335,-0.16196454005087,-0.151596621869799,"NCAP-SELEX"
"X9033","BHLHA15",9049,91,-0.167476136032658,-0.172539512037462,-0.162412760027853,"NCAP-SELEX"
"X9136","BHLHA15",9049,92,-0.178692892978032,-0.183644230374721,-0.173741555581344,"NCAP-SELEX"
"X9234","BHLHA15",9049,93,-0.182725238062191,-0.187679648067346,-0.177770828057037,"NCAP-SELEX"
"X9333","BHLHA15",9049,94,-0.196308511654624,-0.201201538722855,-0.191415484586393,"NCAP-SELEX"
"X9433","BHLHA15",9049,95,-0.202202096159155,-0.207070959948,-0.19733323237031,"NCAP-SELEX"
"X9533","BHLHA15",9049,96,-0.209120757137353,-0.214099276056397,-0.204142238218309,"NCAP-SELEX"
"X9633","BHLHA15",9049,97,-0.217114856596604,-0.222042298475214,-0.212187414717993,"NCAP-SELEX"
"X9733","BHLHA15",9049,98,-0.205703425326347,-0.210664006418668,-0.200742844234025,"NCAP-SELEX"
"X034","FOXD2",6826,1,-0.233060501331923,-0.238790903106983,-0.227330099556863,"NCAP-SELEX"
"X1146","FOXD2",6826,2,-0.243022920899372,-0.248749681986104,-0.237296159812639,"NCAP-SELEX"
"X2146","FOXD2",6826,3,-0.243512708478469,-0.249332997013423,-0.237692419943515,"NCAP-SELEX"
"X3146","FOXD2",6826,4,-0.234627580856259,-0.240326752353744,-0.228928409358774,"NCAP-SELEX"
"X4146","FOXD2",6826,5,-0.230980907087946,-0.236754593050403,-0.22520722112549,"NCAP-SELEX"
"X5146","FOXD2",6826,6,-0.207111858845332,-0.212911985982932,-0.201311731707731,"NCAP-SELEX"
"X6146","FOXD2",6826,7,-0.195962902439282,-0.201762030034246,-0.190163774844318,"NCAP-SELEX"
"X7146","FOXD2",6826,8,-0.180845720232472,-0.186718301430544,-0.174973139034399,"NCAP-SELEX"
"X8146","FOXD2",6826,9,-0.17295735853537,-0.178895774950283,-0.167018942120457,"NCAP-SELEX"
"X9100","FOXD2",6826,10,-0.162713184784824,-0.168775935416558,-0.15665043415309,"NCAP-SELEX"
"X1034","FOXD2",6826,11,-0.17108496323505,-0.17711697528973,-0.165052951180369,"NCAP-SELEX"
"X1147","FOXD2",6826,12,-0.166320550994067,-0.172492744265149,-0.160148357722985,"NCAP-SELEX"
"X1236","FOXD2",6826,13,-0.169321257867476,-0.175546519541457,-0.163095996193494,"NCAP-SELEX"
"X1334","FOXD2",6826,14,-0.169516153737569,-0.1757810181128,-0.163251289362338,"NCAP-SELEX"
"X1434","FOXD2",6826,15,-0.161159810300637,-0.167576308635566,-0.154743311965708,"NCAP-SELEX"
"X1534","FOXD2",6826,16,-0.14979328532829,-0.156326489736541,-0.143260080920039,"NCAP-SELEX"
"X1634","FOXD2",6826,17,-0.135996751490677,-0.142662912051392,-0.129330590929961,"NCAP-SELEX"
"X1734","FOXD2",6826,18,-0.121538911207075,-0.128348429004098,-0.114729393410052,"NCAP-SELEX"
"X1834","FOXD2",6826,19,-0.107373448583976,-0.114308253036288,-0.100438644131664,"NCAP-SELEX"
"X1934","FOXD2",6826,20,-0.0996909037713192,-0.106704794744645,-0.0926770127979935,"NCAP-SELEX"
"X2034","FOXD2",6826,21,-0.0893569215431937,-0.096468044998235,-0.0822457980881524,"NCAP-SELEX"
"X2147","FOXD2",6826,22,-0.0928479380761434,-0.0999272460033523,-0.0857686301489345,"NCAP-SELEX"
"X2236","FOXD2",6826,23,-0.0904237222163472,-0.0975431231322809,-0.0833043213004135,"NCAP-SELEX"
"X2334","FOXD2",6826,24,-0.0954360568505406,-0.102481708283164,-0.088390405417917,"NCAP-SELEX"
"X2434","FOXD2",6826,25,-0.0959149144583837,-0.102939613796422,-0.0888902151203454,"NCAP-SELEX"
"X2534","FOXD2",6826,26,-0.0990870427922224,-0.106057190415743,-0.0921168951687014,"NCAP-SELEX"
"X2634","FOXD2",6826,27,-0.102673611838185,-0.109589735972337,-0.095757487704033,"NCAP-SELEX"
"X2734","FOXD2",6826,28,-0.105329438847638,-0.112220954286248,-0.0984379234090281,"NCAP-SELEX"
"X2834","FOXD2",6826,29,-0.106783735083962,-0.113662239495444,-0.0999052306724799,"NCAP-SELEX"
"X2934","FOXD2",6826,30,-0.107342419239436,-0.114235870135659,-0.100448968343212,"NCAP-SELEX"
"X3034","FOXD2",6826,31,-0.107338550081872,-0.114251041694166,-0.100426058469578,"NCAP-SELEX"
"X3147","FOXD2",6826,32,-0.107278727277537,-0.114210602508143,-0.100346852046932,"NCAP-SELEX"
"X3236","FOXD2",6826,33,-0.108509580461814,-0.115422320668222,-0.101596840255406,"NCAP-SELEX"
"X3334","FOXD2",6826,34,-0.10863697812484,-0.115548406047957,-0.101725550201723,"NCAP-SELEX"
"X3434","FOXD2",6826,35,-0.108761174313954,-0.115658694919909,-0.101863653707999,"NCAP-SELEX"
"X3534","FOXD2",6826,36,-0.108943666897841,-0.11582392833185,-0.102063405463831,"NCAP-SELEX"
"X3634","FOXD2",6826,37,-0.108993658508773,-0.115869824897222,-0.102117492120325,"NCAP-SELEX"
"X3734","FOXD2",6826,38,-0.109343297673305,-0.116206163216228,-0.102480432130382,"NCAP-SELEX"
"X3834","FOXD2",6826,39,-0.109934343592528,-0.116776664135495,-0.103092023049561,"NCAP-SELEX"
"X3934","FOXD2",6826,40,-0.110730423292011,-0.117556252984755,-0.103904593599268,"NCAP-SELEX"
"X4034","FOXD2",6826,41,-0.110977953323784,-0.117797628064616,-0.104158278582952,"NCAP-SELEX"
"X4147","FOXD2",6826,42,-0.111254827900607,-0.118028720173897,-0.104480935627316,"NCAP-SELEX"
"X4236","FOXD2",6826,43,-0.111393142004882,-0.118133840670899,-0.104652443338866,"NCAP-SELEX"
"X4334","FOXD2",6826,44,-0.112029125560119,-0.118756184371581,-0.105302066748657,"NCAP-SELEX"
"X4434","FOXD2",6826,45,-0.112480773340552,-0.119198959392554,-0.105762587288551,"NCAP-SELEX"
"X4534","FOXD2",6826,46,-0.112670148072269,-0.119365710784156,-0.105974585360382,"NCAP-SELEX"
"X4634","FOXD2",6826,47,-0.112870277349828,-0.119552519500723,-0.106188035198933,"NCAP-SELEX"
"X4734","FOXD2",6826,48,-0.113207296624389,-0.119871731214992,-0.106542862033786,"NCAP-SELEX"
"X4834","FOXD2",6826,49,-0.113484888898803,-0.12013174778762,-0.106838030009986,"NCAP-SELEX"
"X4934","FOXD2",6826,50,-0.113027917366586,-0.119686395689018,-0.106369439044153,"NCAP-SELEX"
"X5034","FOXD2",6826,51,-0.112353457286582,-0.119016125790622,-0.105690788782542,"NCAP-SELEX"
"X5147","FOXD2",6826,52,-0.111409849181434,-0.118087309546764,-0.104732388816104,"NCAP-SELEX"
"X5236","FOXD2",6826,53,-0.110767558108145,-0.117476397318732,-0.104058718897558,"NCAP-SELEX"
"X5334","FOXD2",6826,54,-0.109659916012822,-0.116372764824947,-0.102947067200697,"NCAP-SELEX"
"X5434","FOXD2",6826,55,-0.107815536375357,-0.114528314251127,-0.101102758499587,"NCAP-SELEX"
"X5534","FOXD2",6826,56,-0.106824037386753,-0.113549220120365,-0.100098854653141,"NCAP-SELEX"
"X5634","FOXD2",6826,57,-0.10605435461037,-0.11278431220256,-0.0993243970181794,"NCAP-SELEX"
"X5734","FOXD2",6826,58,-0.104742950431777,-0.111483836614332,-0.098002064249222,"NCAP-SELEX"
"X5834","FOXD2",6826,59,-0.103109297177053,-0.109857328210322,-0.0963612661437838,"NCAP-SELEX"
"X5934","FOXD2",6826,60,-0.101369767827914,-0.108142298089172,-0.0945972375666566,"NCAP-SELEX"
"X6034","FOXD2",6826,61,-0.0987260439249656,-0.10552076680041,-0.0919313210495208,"NCAP-SELEX"
"X6147","FOXD2",6826,62,-0.0959574960898125,-0.102797263142951,-0.089117729036674,"NCAP-SELEX"
"X6236","FOXD2",6826,63,-0.0938520644519874,-0.100721023945347,-0.0869831049586283,"NCAP-SELEX"
"X6334","FOXD2",6826,64,-0.0912395092671726,-0.0981463454386765,-0.0843326730956687,"NCAP-SELEX"
"X6434","FOXD2",6826,65,-0.089217498490274,-0.096159321984959,-0.0822756749955889,"NCAP-SELEX"
"X6534","FOXD2",6826,66,-0.086611998530482,-0.0935861252987162,-0.0796378717622478,"NCAP-SELEX"
"X6634","FOXD2",6826,67,-0.0859098580871682,-0.092905431498014,-0.0789142846763223,"NCAP-SELEX"
"X6734","FOXD2",6826,68,-0.0844555129984215,-0.0914747417565196,-0.0774362842403233,"NCAP-SELEX"
"X6834","FOXD2",6826,69,-0.083071631199582,-0.0900950357788836,-0.0760482266202805,"NCAP-SELEX"
"X6934","FOXD2",6826,70,-0.0810988934597543,-0.0881568663492195,-0.0740409205702891,"NCAP-SELEX"
"X7034","FOXD2",6826,71,-0.0785279536357222,-0.085636728853784,-0.0714191784176605,"NCAP-SELEX"
"X7147","FOXD2",6826,72,-0.0758615135114295,-0.0830205687378991,-0.0687024582849599,"NCAP-SELEX"
"X7236","FOXD2",6826,73,-0.0727368667103824,-0.0799326363720507,-0.065541097048714,"NCAP-SELEX"
"X7334","FOXD2",6826,74,-0.0710817551606695,-0.0782805016115701,-0.0638830087097689,"NCAP-SELEX"
"X7434","FOXD2",6826,75,-0.0676031635061918,-0.0748261145818885,-0.0603802124304952,"NCAP-SELEX"
"X7534","FOXD2",6826,76,-0.0681355789937372,-0.0753251379274625,-0.0609460200600119,"NCAP-SELEX"
"X7634","FOXD2",6826,77,-0.066896687583237,-0.0740679983780032,-0.0597253767884709,"NCAP-SELEX"
"X7734","FOXD2",6826,78,-0.0689037768616991,-0.0760522232339703,-0.0617553304894279,"NCAP-SELEX"
"X7834","FOXD2",6826,79,-0.0684534403397105,-0.0755843737789943,-0.0613225069004267,"NCAP-SELEX"
"X7934","FOXD2",6826,80,-0.0718130757226849,-0.0788873512251212,-0.0647388002202486,"NCAP-SELEX"
"X8034","FOXD2",6826,81,-0.0757687780865881,-0.0827859794795513,-0.0687515766936248,"NCAP-SELEX"
"X8147","FOXD2",6826,82,-0.0832926335610624,-0.0902742471238407,-0.0763110199982841,"NCAP-SELEX"
"X8236","FOXD2",6826,83,-0.0898027348272851,-0.0967304287487094,-0.0828750409058607,"NCAP-SELEX"
"X8334","FOXD2",6826,84,-0.10454138344402,-0.111318497869374,-0.0977642690186657,"NCAP-SELEX"
"X8434","FOXD2",6826,85,-0.112453467535349,-0.11914083455545,-0.105766100515248,"NCAP-SELEX"
"X8534","FOXD2",6826,86,-0.126730113460864,-0.133218572968261,-0.120241653953468,"NCAP-SELEX"
"X8634","FOXD2",6826,87,-0.137518727515169,-0.143835725168205,-0.131201729862132,"NCAP-SELEX"
"X8734","FOXD2",6826,88,-0.147492936383693,-0.153647859669728,-0.141338013097659,"NCAP-SELEX"
"X8834","FOXD2",6826,89,-0.149704420374937,-0.155759619309952,-0.143649221439922,"NCAP-SELEX"
"X8934","FOXD2",6826,90,-0.154795323160189,-0.160777867023162,-0.148812779297216,"NCAP-SELEX"
"X9034","FOXD2",6826,91,-0.160460877315593,-0.166338490807935,-0.154583263823251,"NCAP-SELEX"
"X9137","FOXD2",6826,92,-0.169546953395659,-0.175308855443521,-0.163785051347797,"NCAP-SELEX"
"X9235","FOXD2",6826,93,-0.175452221690561,-0.181159190292273,-0.169745253088849,"NCAP-SELEX"
"X9334","FOXD2",6826,94,-0.192038390624876,-0.197634304033047,-0.186442477216705,"NCAP-SELEX"
"X9434","FOXD2",6826,95,-0.200318578114354,-0.205873289477379,-0.194763866751329,"NCAP-SELEX"
"X9534","FOXD2",6826,96,-0.212395954905384,-0.217988370922872,-0.206803538887897,"NCAP-SELEX"
"X9634","FOXD2",6826,97,-0.225383635748933,-0.230917273542773,-0.219849997955093,"NCAP-SELEX"
"X9734","FOXD2",6826,98,-0.221380460165069,-0.227021661012848,-0.21573925931729,"NCAP-SELEX"
"X035","SOX10",4165,1,-0.282102001590377,-0.287959568050589,-0.276244435130165,"NCAP-SELEX"
"X1148","SOX10",4165,2,-0.294316034325054,-0.300137909624884,-0.288494159025224,"NCAP-SELEX"
"X2148","SOX10",4165,3,-0.295234345570447,-0.301161279154977,-0.289307411985916,"NCAP-SELEX"
"X3148","SOX10",4165,4,-0.289532326017056,-0.295344332053856,-0.283720319980257,"NCAP-SELEX"
"X4148","SOX10",4165,5,-0.288401432577669,-0.29432593130341,-0.282476933851928,"NCAP-SELEX"
"X5148","SOX10",4165,6,-0.266952608166922,-0.273001544953017,-0.260903671380827,"NCAP-SELEX"
"X6148","SOX10",4165,7,-0.25707963083358,-0.263156712309831,-0.251002549357329,"NCAP-SELEX"
"X7148","SOX10",4165,8,-0.238740911133837,-0.245010201798627,-0.232471620469046,"NCAP-SELEX"
"X8148","SOX10",4165,9,-0.228865831835582,-0.235181008622431,-0.222550655048733,"NCAP-SELEX"
"X9101","SOX10",4165,10,-0.216424804224916,-0.222912394948646,-0.209937213501186,"NCAP-SELEX"
"X1035","SOX10",4165,11,-0.220203901473543,-0.226673350105968,-0.213734452841118,"NCAP-SELEX"
"X1149","SOX10",4165,12,-0.21175693719711,-0.218379286264925,-0.205134588129296,"NCAP-SELEX"
"X1237","SOX10",4165,13,-0.208534025959058,-0.215329099655111,-0.201738952263006,"NCAP-SELEX"
"X1335","SOX10",4165,14,-0.199694837927615,-0.206703504583524,-0.192686171271706,"NCAP-SELEX"
"X1435","SOX10",4165,15,-0.189186173830598,-0.196420685377202,-0.181951662283994,"NCAP-SELEX"
"X1535","SOX10",4165,16,-0.173422914827596,-0.180871652136261,-0.165974177518931,"NCAP-SELEX"
"X1635","SOX10",4165,17,-0.160130304502083,-0.167748950891545,-0.15251165811262,"NCAP-SELEX"
"X1735","SOX10",4165,18,-0.147566925737935,-0.155315473254376,-0.139818378221494,"NCAP-SELEX"
"X1835","SOX10",4165,19,-0.135444004476487,-0.143325494253097,-0.127562514699878,"NCAP-SELEX"
"X1935","SOX10",4165,20,-0.129975108041938,-0.137926209253893,-0.122024006829982,"NCAP-SELEX"
"X2035","SOX10",4165,21,-0.120309924831112,-0.128395496801441,-0.112224352860784,"NCAP-SELEX"
"X2149","SOX10",4165,22,-0.119568336187489,-0.127713118385904,-0.111423553989073,"NCAP-SELEX"
"X2237","SOX10",4165,23,-0.114191390460903,-0.122471928087881,-0.105910852833925,"NCAP-SELEX"
"X2335","SOX10",4165,24,-0.11277566155282,-0.121058913185492,-0.104492409920148,"NCAP-SELEX"
"X2435","SOX10",4165,25,-0.112591672181116,-0.120908979884033,-0.104274364478199,"NCAP-SELEX"
"X2535","SOX10",4165,26,-0.111935966373678,-0.120294766834456,-0.103577165912899,"NCAP-SELEX"
"X2635","SOX10",4165,27,-0.111367769305875,-0.119753371557633,-0.102982167054117,"NCAP-SELEX"
"X2735","SOX10",4165,28,-0.109595643072228,-0.118023719805241,-0.101167566339214,"NCAP-SELEX"
"X2835","SOX10",4165,29,-0.108340674985704,-0.116797359694015,-0.0998839902773931,"NCAP-SELEX"
"X2935","SOX10",4165,30,-0.107148811794751,-0.115620578135681,-0.0986770454538202,"NCAP-SELEX"
"X3035","SOX10",4165,31,-0.106584686798877,-0.115062665578191,-0.0981067080195631,"NCAP-SELEX"
"X3149","SOX10",4165,32,-0.105964753140103,-0.114451585932149,-0.0974779203480565,"NCAP-SELEX"
"X3237","SOX10",4165,33,-0.105783949710223,-0.114252270524792,-0.0973156288956544,"NCAP-SELEX"
"X3335","SOX10",4165,34,-0.105578963055236,-0.11406346689346,-0.0970944592170131,"NCAP-SELEX"
"X3435","SOX10",4165,35,-0.105692134989822,-0.114216468081524,-0.0971678018981189,"NCAP-SELEX"
"X3535","SOX10",4165,36,-0.104998148824242,-0.113520178918141,-0.0964761187303436,"NCAP-SELEX"
"X3635","SOX10",4165,37,-0.105368825497964,-0.113901022025174,-0.0968366289707536,"NCAP-SELEX"
"X3735","SOX10",4165,38,-0.105024327902905,-0.113561349822499,-0.096487305983311,"NCAP-SELEX"
"X3835","SOX10",4165,39,-0.104950571887014,-0.113512932973414,-0.0963882108006148,"NCAP-SELEX"
"X3935","SOX10",4165,40,-0.104920704225988,-0.113477024973723,-0.0963643834782534,"NCAP-SELEX"
"X4035","SOX10",4165,41,-0.105500588056533,-0.114057334577217,-0.0969438415358488,"NCAP-SELEX"
"X4149","SOX10",4165,42,-0.106408583187952,-0.114973952059383,-0.097843214316521,"NCAP-SELEX"
"X4237","SOX10",4165,43,-0.106254037741718,-0.114808547533658,-0.0976995279497785,"NCAP-SELEX"
"X4335","SOX10",4165,44,-0.106841532722492,-0.115369725463441,-0.0983133399815439,"NCAP-SELEX"
"X4435","SOX10",4165,45,-0.107910237135303,-0.116446651501848,-0.0993738227687571,"NCAP-SELEX"
"X4535","SOX10",4165,46,-0.106981065555837,-0.115530062882171,-0.0984320682295023,"NCAP-SELEX"
"X4635","SOX10",4165,47,-0.106458725652007,-0.115015072061853,-0.0979023792421611,"NCAP-SELEX"
"X4735","SOX10",4165,48,-0.106205660809926,-0.114807995566331,-0.09760332605352,"NCAP-SELEX"
"X4835","SOX10",4165,49,-0.105512438154855,-0.114138686327157,-0.0968861899825527,"NCAP-SELEX"
"X4935","SOX10",4165,50,-0.105692849777495,-0.114317945013568,-0.0970677545414221,"NCAP-SELEX"
"X5035","SOX10",4165,51,-0.105528231673861,-0.114152665692329,-0.0969037976553921,"NCAP-SELEX"
"X5149","SOX10",4165,52,-0.103974336324727,-0.112630207016333,-0.0953184656331217,"NCAP-SELEX"
"X5237","SOX10",4165,53,-0.103421782916182,-0.112103638304374,-0.0947399275279909,"NCAP-SELEX"
"X5335","SOX10",4165,54,-0.101961864518783,-0.110664519898684,-0.0932592091388813,"NCAP-SELEX"
"X5435","SOX10",4165,55,-0.101010695982014,-0.109691682942482,-0.0923297090215465,"NCAP-SELEX"
"X5535","SOX10",4165,56,-0.0998111143921297,-0.10850525605627,-0.0911169727279892,"NCAP-SELEX"
"X5635","SOX10",4165,57,-0.099265409913322,-0.107945338416943,-0.0905854814097014,"NCAP-SELEX"
"X5735","SOX10",4165,58,-0.098238107906557,-0.106916624682284,-0.0895595911308305,"NCAP-SELEX"
"X5835","SOX10",4165,59,-0.0975534139676761,-0.106238167805086,-0.0888686601302657,"NCAP-SELEX"
"X5935","SOX10",4165,60,-0.0972000858940886,-0.105865009912611,-0.0885351618755659,"NCAP-SELEX"
"X6035","SOX10",4165,61,-0.0969084231143705,-0.105558066895309,-0.0882587793334314,"NCAP-SELEX"
"X6149","SOX10",4165,62,-0.0963761500674838,-0.105023337831519,-0.0877289623034484,"NCAP-SELEX"
"X6237","SOX10",4165,63,-0.0959363358918127,-0.104597194045066,-0.0872754777385593,"NCAP-SELEX"
"X6335","SOX10",4165,64,-0.095887231826036,-0.104565067852792,-0.0872093957992804,"NCAP-SELEX"
"X6435","SOX10",4165,65,-0.0951062236140714,-0.103768609850125,-0.0864438373780177,"NCAP-SELEX"
"X6535","SOX10",4165,66,-0.0949993890798127,-0.103603853776894,-0.0863949243827317,"NCAP-SELEX"
"X6635","SOX10",4165,67,-0.0936586151818944,-0.102263376519733,-0.0850538538440561,"NCAP-SELEX"
"X6735","SOX10",4165,68,-0.0935690914359162,-0.10213041843745,-0.0850077644343824,"NCAP-SELEX"
"X6835","SOX10",4165,69,-0.0930184614508787,-0.101573357087248,-0.0844635658145096,"NCAP-SELEX"
"X6935","SOX10",4165,70,-0.091809450186879,-0.100386305489107,-0.0832325948846514,"NCAP-SELEX"
"X7035","SOX10",4165,71,-0.0911431570709964,-0.0997603480829824,-0.0825259660590104,"NCAP-SELEX"
"X7149","SOX10",4165,72,-0.0902994346701153,-0.098937770674694,-0.0816610986655365,"NCAP-SELEX"
"X7237","SOX10",4165,73,-0.0878514754974598,-0.0965737795080883,-0.0791291714868312,"NCAP-SELEX"
