TF	AAT/ATT	AAA/TTT	CCA/TGG	AAC/GTT	ACT/AGT	CCG/CGG	ATC/GAT	AAG/CTT	CGC/GCG	AGG/CCT	GAA/TTC	ACC/GGT	ACG/CGT	GAC/GTC	CCC/GGG	ACA/TGT	CGA/TCG	CAA/TTG	GGA/TCC	AGC/GCT	GTA/TAC	AGA/TCT	CTC/GAG	CAC/GTG	TAA/TTA	GCA/TGC	CTA/TAG	GCC/GGC	ATG/CAT	CAG/CTG	ATA/TAT	TCA/TGA
ELF4	0.0257617430285709	0.0293408504376821	0.0335268074166153	0.0348057591981755	0.0285251924137279	0.0289264961615133	0.02477969076773	0.0283326971200746	0.0366915605495578	0.032890594157931	0.0255039950930013	0.0331613926218838	0.037435440667404	0.0284534145076199	0.0371091774578223	0.0350602445016493	0.0261206325591107	0.0314354602431966	0.027291917481509	0.0344925465169771	0.033246221056375	0.0277160596539652	0.0296410125904973	0.0376834007066861	0.0317747739811616	0.0346622033859596	0.0337943432484723	0.0341499701469163	0.0296964773361261	0.03208798666236	0.02859370768774	0.0273082306419881
NFATC4	0.0267926950230469	0.0294027267246242	0.0321450104051189	0.0346111208355213	0.0284575140517728	0.0294844117704261	0.0250267421280899	0.0285508683898322	0.0368983021179765	0.0326234513876733	0.0254196083007566	0.0328879553455083	0.0378901919598576	0.0285236400412315	0.0347355932862672	0.0354863177548282	0.0260769784312581	0.0315109788591322	0.0273683801077465	0.0339498609409339	0.0342843806523134	0.0283135927805979	0.030075655911469	0.0370733415018379	0.032771262422934	0.0347083649376665	0.033704805803528	0.0333975144407492	0.0299395141684657	0.0313359394752708	0.0292899235661357	0.0272633564774296
PITX3	0.0256360019291054	0.0303834096937545	0.0329053130777269	0.034603327706776	0.0281076681938751	0.0295293786673097	0.0244353347801624	0.0290169600514428	0.0367484526967286	0.0327043646009163	0.0258017844224741	0.0330861667068564	0.0382103528655253	0.0283588537898883	0.0358592556868419	0.0350152720842376	0.0266658628727594	0.0308606623261796	0.0275048227634435	0.0346435174021381	0.0335985853227233	0.0275651073064866	0.0295896632103529	0.0377130053854192	0.0324280604453018	0.0354824772928221	0.0330258821638132	0.0337141306968893	0.0301774375050237	0.0315589582830962	0.0285798971143799	0.0264900329555502
MYBL2	0.0262466406095685	0.0293052571093381	0.0334093498295116	0.033289638811908	0.0278308164091882	0.029051868788744	0.0250415496990266	0.0289221818530068	0.0373897411648281	0.0332437495884934	0.0255144082185604	0.0333355280353227	0.0372281312910634	0.0288543456096982	0.0360449874004154	0.0348299205717398	0.0265718555407247	0.0316296460344728	0.0279126189378839	0.0344528308662888	0.0333794220751107	0.0276233173120088	0.0294967947375037	0.0376251728327817	0.0312824840834226	0.0356060470025359	0.0334253112985254	0.0338383143092575	0.0301212872126686	0.0314560650589477	0.0293072522929648	0.0267334654144894
PITX2	0.0256360019291054	0.0303834096937545	0.0329053130777269	0.034603327706776	0.0281076681938751	0.0295293786673097	0.0244353347801624	0.0290169600514428	0.0367484526967286	0.0327043646009163	0.0258017844224741	0.0330861667068564	0.0382103528655253	0.0283588537898883	0.0358592556868419	0.0350152720842376	0.0266658628727594	0.0308606623261796	0.0275048227634435	0.0346435174021381	0.0335985853227233	0.0275651073064866	0.0295896632103529	0.0377130053854192	0.0324280604453018	0.0354824772928221	0.0330258821638132	0.0337141306968893	0.0301774375050237	0.0315589582830962	0.0285798971143799	0.0264900329555502
BARHL1	0.0266328185600451	0.0289824412946901	0.0335039842042169	0.0341922290388548	0.0279923841760102	0.0295127282984275	0.0241816515055356	0.0285734433396799	0.0365559551512587	0.0330470347648262	0.0260912488541006	0.0331260136802764	0.0380227064381919	0.0289232071081024	0.035137155348706	0.0352358789930188	0.0260066285875467	0.0309033213454622	0.0283703546999506	0.0343078767364784	0.0333855158310415	0.0277892955362809	0.0299330089556449	0.0376193498342853	0.0323249418235667	0.0345955856427614	0.0333770538043862	0.0336563006840138	0.0304097031238982	0.0315915661801001	0.0290021860235526	0.0270164304350892
OTX2	0.0253899165759884	0.0301343706093997	0.0328234504438024	0.034891331990878	0.0280373052501678	0.0294964958579832	0.0246186301118574	0.0292713635927774	0.0369133532617079	0.0329401856924276	0.0257442914378864	0.0333070679023927	0.0381849336485185	0.0283708345319542	0.0358127066318129	0.0349288540350789	0.026661496962799	0.0311224511066918	0.027445290774997	0.0344785895046673	0.0336864574604247	0.0278455259131406	0.0298258560237473	0.0372718972396283	0.0325858108305296	0.0349330231511013	0.0331319650294548	0.0336489354162237	0.0300384809408861	0.0312433554713394	0.0285084153606911	0.0267073572390446
ONECUT2	0.0258215616668385	0.0293371041945922	0.0338199119150378	0.0343992890355335	0.0278346516617812	0.0296660725596194	0.0243043792072353	0.0290179557807598	0.036584228176386	0.0329606661854891	0.0256497125209288	0.0341145104508831	0.0373501843695837	0.0284827684406408	0.0359066515439418	0.0355482233253301	0.0253502040094861	0.0315809630426137	0.0280703304904575	0.0344189289379232	0.033869011671012	0.0276038828087024	0.029067055536734	0.0379393814412742	0.0318019119444976	0.0349197464488602	0.0334663936720234	0.0335645931839719	0.0303240092896738	0.0316349727741853	0.0290572355855391	0.0265335081284646
HES5	0.0262711207406591	0.0292171095850726	0.0332280611557906	0.0345541641674725	0.0284581706306946	0.0295108924061221	0.0247675239412598	0.0283765642915142	0.0363841863235936	0.0333994344680695	0.0256549928798469	0.033785024420697	0.0366024832809013	0.0288029574137319	0.0366902100955202	0.0350662439458297	0.0263996507248683	0.031200143627157	0.0280440184593539	0.0344888790961282	0.0335810085727459	0.0279134483166652	0.0300148115505612	0.0367697762762211	0.0319937652756866	0.0344419554510994	0.0336626149119264	0.0337401409341478	0.0296639042920854	0.0322018614405967	0.0282643555751411	0.0268505257488402
PITX1	0.025678549270894	0.0302298376975501	0.0328251613789315	0.0344211907231386	0.0284348966843319	0.0289842717701718	0.0246176870361688	0.0290126877228876	0.0363297955472202	0.0329435611819142	0.0258301010187119	0.0330240730479424	0.0379258248914274	0.0284775206134057	0.0357377965323066	0.0350842296198419	0.0267583554740965	0.0307697407991513	0.0274782262762315	0.0344590786600931	0.0338339277003443	0.0278665776300148	0.0299125262255564	0.0375800974667178	0.0324368100251481	0.0350226617222909	0.0334882002756347	0.0333745364647713	0.0303150855556976	0.0315038195776442	0.0287332641878484	0.0269099072219144
