TF	AAT/ATT	AAA/TTT	CCA/TGG	AAC/GTT	ACT/AGT	CCG/CGG	ATC/GAT	AAG/CTT	CGC/GCG	AGG/CCT	GAA/TTC	ACC/GGT	ACG/CGT	GAC/GTC	CCC/GGG	ACA/TGT	CGA/TCG	CAA/TTG	GGA/TCC	AGC/GCT	GTA/TAC	AGA/TCT	CTC/GAG	CAC/GTG	TAA/TTA	GCA/TGC	CTA/TAG	GCC/GGC	ATG/CAT	CAG/CTG	ATA/TAT	TCA/TGA
ETV1	0.0274672957732634	0.0297076077444078	0.0337037110393683	0.0342183079115876	0.0295895035442264	0.0373583391468475	0.0297497878159012	0.0289373629606156	0.0316398218020354	0.0316174480249823	0.0293962087818175	0.0358930401414903	0.0328193966709287	0.0307301993906997	0.035420256557534	0.0348396387038468	0.0282324055918304	0.031948653282013	0.0347009946427641	0.0284733821741883	0.0323224053937675	0.0258728890708134	0.028017103835599	0.0357525621642558	0.0292968105263853	0.0314087483668977	0.0288735426785299	0.0314777036142086	0.0317245487282525	0.0299493178932265	0.0297607913128125	0.0291002147149031
CREB1	0.0336450952605889	0.037915288930877	0.0328011336797355	0.0348354589828373	0.0310250354274917	0.0271075421193513	0.0302125649504015	0.031610769957487	0.0274665407022516	0.0304267044559912	0.0303700204692174	0.0330278696268304	0.0308486852464179	0.0283419933868682	0.0331475358211305	0.0359376476145489	0.0266981577704299	0.0346780034640214	0.0287009919697685	0.0273972602739726	0.0318941898913557	0.0290473941111636	0.0270445599118249	0.0353141237600378	0.0347913714375689	0.0309494567784601	0.029960636120296	0.0281593449850417	0.0329774838608093	0.0288017635018107	0.033260903794678	0.0316044717367344
RFX1	0.0286693975707182	0.0322970163854243	0.0349769707344909	0.0399139969022581	0.0306258661449417	0.0307990951332844	0.0276962582538518	0.0281140458139724	0.0293775984348251	0.0297495312627374	0.0279051520339121	0.0384568354120812	0.0350890600798891	0.0312525474851227	0.0336064237384854	0.0366379310344828	0.0287152523029266	0.0354508029673107	0.0285114534931116	0.0277573978967963	0.0337287030243743	0.0269931523599902	0.0283076546832966	0.0347273171924676	0.0323836308795957	0.0289598108747045	0.0298972853998533	0.0285114534931116	0.0323123012961604	0.02855730822532	0.0302692182277655	0.0297495312627374
MAF	0.0339394452558865	0.0379966554475985	0.0324435694982466	0.038730481290969	0.026460066467687	0.0243503171679967	0.0260508174396534	0.0254863360216761	0.0292330814335006	0.0245831657529124	0.0270668839920126	0.0299598512591464	0.0448903847646465	0.0285345356787536	0.0291342971853545	0.0507609915116107	0.0266435229285296	0.0348143914537513	0.0239481241576879	0.0243714852211709	0.033403187908808	0.0237152755727722	0.0217466466275763	0.0512478567346161	0.0360068584492284	0.0364019954418126	0.02688342753117	0.0273844047896248	0.0381448318198175	0.025189983277238	0.0314486709990616	0.0290284569194838
CLOCK	0.024925604608736	0.0281652975036013	0.035878909131472	0.0348485884366593	0.0265688401755503	0.0304178496163585	0.0256464692624991	0.0258539727318851	0.0388355337097182	0.0293131635163322	0.0256512670305774	0.0342836512454406	0.0392937205611949	0.0303554786313407	0.0335136094688751	0.0413099825960963	0.0282480590029518	0.0325108759405125	0.0274708205742689	0.0285875010944908	0.031485353013778	0.0235630384745017	0.02651366584265	0.0440279182124476	0.0272417271485305	0.0401705126775024	0.0267883380651321	0.0330362315450852	0.0414599128485429	0.0287950045638769	0.0263961205247319	0.0288429822446598
TFE3	0.0296951926437995	0.0316067311024216	0.0344994400352433	0.0344122417318948	0.0307499129912582	0.0297331049496032	0.0291811017771014	0.0295806974802723	0.0305239556486682	0.0309857275333571	0.028498680272635	0.0351575976639954	0.031210168383715	0.0302001845571047	0.034558583232297	0.0357566120956937	0.0293881029667896	0.0343515820426089	0.0289392212660739	0.0288694626233951	0.0323627024801472	0.0273931574353993	0.028642747034689	0.0357133920670775	0.0313322460084029	0.0317894684163954	0.0300667332406757	0.030439790329784	0.033284729757293	0.0298946113723269	0.0302380968629083	0.0309440239969731
NKX2-4	0.0267408735866045	0.027131128611686	0.0331713117246057	0.0327141871587096	0.0388479145473042	0.0250194396697887	0.0271022614328644	0.0381024836005192	0.0273375837513593	0.0328552343868757	0.0278911758515452	0.0340581553068837	0.0298278346838788	0.029577165257656	0.0337106529390442	0.0347308701956245	0.0289720507243835	0.0362315980870196	0.0277260117398066	0.0286753399749769	0.0354467031489342	0.0285701026648426	0.0354726470691409	0.039207109949603	0.0334596181054946	0.0298990891126156	0.0287721729165936	0.0285346581541376	0.0309587703604963	0.0266911781901521	0.0275458659276669	0.0350188111691865
HSF4	0.0305502221531655	0.0340758169354331	0.0337798593461557	0.034090614814897	0.0298954159868891	0.0283305402335845	0.0298177271197037	0.0310533500549371	0.0281122715114924	0.0293293970973959	0.035833065121768	0.0327958003618082	0.0314232970415339	0.0290704342067782	0.0326182258082417	0.0349858865224613	0.0323925581464176	0.0326404226274375	0.0296179557469415	0.0276387393686485	0.0315638768964407	0.0319745180515632	0.027694231416638	0.0341424073930206	0.0322001857133873	0.0298843175772912	0.0315194832580491	0.0279642927168537	0.0332434362155903	0.029436681723509	0.032000414340625	0.0303245544913414
SREBF2	0.0305321970765845	0.0319054875181067	0.0354045563143142	0.0337114585096977	0.0295915871851308	0.0286133528980191	0.0323005436725173	0.0297985213612506	0.0276351186109073	0.0299490189438832	0.0268450063020863	0.035611490490434	0.0311529996049438	0.0305886336700717	0.0368530955471528	0.0381323249995297	0.0298737701525669	0.0339372048836466	0.0287074138871644	0.0268450063020863	0.0323946046616626	0.0257727110258291	0.0261865793780687	0.0377372688451192	0.0331847169704837	0.0298361457569088	0.0280489869631469	0.0292341554263785	0.0358372368643829	0.028331169930583	0.0327708486182441	0.0326767876290987
ELK3	0.0285525189432995	0.0305909918802894	0.0343674442312192	0.0340725849617265	0.0298517778135866	0.0342066801963875	0.0293747443457448	0.0290656116339072	0.0311393925598555	0.0312577118845564	0.0289792197460304	0.0359127321735035	0.0322008859300293	0.0306041384719228	0.036450239962859	0.0349473967307056	0.0288811837341354	0.0328758695061802	0.0320371169599671	0.0286452963185412	0.0321370310563812	0.0266639171509308	0.028391379291564	0.0358661556774307	0.029810835571071	0.031330581563896	0.0291884383614539	0.0314436422519435	0.0320228435176223	0.0299178863886576	0.029458506915295	0.0297552442693068
CEBPE	0.0348869135086575	0.036916473924322	0.0326377036973583	0.0359214621620969	0.0314889373581889	0.0270816722347788	0.0296812228321154	0.0309035717188224	0.0262810501876904	0.029489029610935	0.0302896516580235	0.0333790204076253	0.0298833002760993	0.0288718148092016	0.0313582459677862	0.0369505195806454	0.0277505046444865	0.0357775918079561	0.0280624067862877	0.0277812555598753	0.0326860265643979	0.0288454568817254	0.0273134023471734	0.0340160036549659	0.0359522130774857	0.0301556655266863	0.0308574453457391	0.0270893599636261	0.0333790204076253	0.0287521058885806	0.033889705252476	0.0316712463565657
TFEC	0.0333435052385312	0.0360416030922592	0.0335672871528837	0.0349964398331808	0.0305932763706642	0.0280579290001017	0.0300312786084834	0.030589461906215	0.0284851490184111	0.0300732377174245	0.0298812430068152	0.0339792493133964	0.0291806530363137	0.0283287559759943	0.0336384904892686	0.0356512562302919	0.0281024310853423	0.0347446851795341	0.0284457328857695	0.0285855965822399	0.0323135998372495	0.0287508900417048	0.0277743871427118	0.0336168751907232	0.0346467805920049	0.0301660563523548	0.0308946190621503	0.0287203743261113	0.0331311667175262	0.0290229885057471	0.0337033363849049	0.0309416641236904
CEBPB	0.0312559704347443	0.0335661493825812	0.0340862655613411	0.0352474238065761	0.0309543300233805	0.0289075807045439	0.0291233592402438	0.0302355177763303	0.0279914210050515	0.0303910581374806	0.0292361934328702	0.0347610230240193	0.0316403259514597	0.0296344846466829	0.0335818832341426	0.0363730685011439	0.0285623350474241	0.0347933898043743	0.0284328679260041	0.0282656395608367	0.032826208820577	0.0278161009447953	0.0278143027903311	0.0357823747596654	0.0330226571957871	0.0309583758709249	0.0302139399227603	0.0293386882373276	0.0330936842971217	0.0295135587589677	0.0312973279874201	0.0312824932130907
DUXA	0.0355236040222969	0.0364780004702823	0.0315815317371399	0.0358624839204946	0.0320587299611325	0.0267403903343154	0.0309106878570342	0.030723958117211	0.0253848707415245	0.0301049836092784	0.0296589070085896	0.0323872359848956	0.0301845166466105	0.029150587161293	0.0312115302156383	0.0363811776422258	0.0285731081510989	0.0339052796104956	0.0285246967370707	0.0280509564712229	0.0320518140448428	0.0289776892540493	0.0279575916013113	0.0334004177213439	0.0388951132135497	0.0291056337054096	0.0313775122065923	0.0268752507019655	0.0331687345256373	0.0288255390956748	0.0341369628062022	0.0318305047235708
