TF	AAT/ATT	AAA/TTT	CCA/TGG	AAC/GTT	ACT/AGT	CCG/CGG	ATC/GAT	AAG/CTT	CGC/GCG	AGG/CCT	GAA/TTC	ACC/GGT	ACG/CGT	GAC/GTC	CCC/GGG	ACA/TGT	CGA/TCG	CAA/TTG	GGA/TCC	AGC/GCT	GTA/TAC	AGA/TCT	CTC/GAG	CAC/GTG	TAA/TTA	GCA/TGC	CTA/TAG	GCC/GGC	ATG/CAT	CAG/CTG	ATA/TAT	TCA/TGA
USF2	0.0330325195528957	0.0380545264557804	0.0319887389137888	0.0363526976807114	0.0301211027343829	0.0277842546295097	0.0284561200491665	0.031195972261803	0.0296731924546117	0.0299161463595775	0.0297762463621683	0.0327020561845298	0.0319156224542374	0.0278038291147439	0.031415897360611	0.03619207175776	0.0274963945525359	0.0344102178812923	0.0275090603959228	0.0296305891632195	0.0332075384796958	0.0290496875278864	0.027286832416499	0.033325561111255	0.0364902947975048	0.0310894640333227	0.031492468141086	0.0288009764213811	0.0323094150395376	0.0290911393789707	0.0329363742871865	0.0294929920464261
TFAP2C	0.0309516123127511	0.037109023264001	0.0329636520092108	0.0350481709889835	0.0287927650883563	0.0293655733018862	0.0266638710371675	0.031409045340599	0.0315983789786412	0.0333341838555355	0.0287875879966911	0.0329314800824341	0.0318339366494085	0.0272644136703324	0.0371356483068507	0.0334784028376379	0.027190825010234	0.033861137828602	0.0281008837665265	0.0309109351639529	0.031474128778676	0.0276138673577344	0.0280879410373634	0.0332162201240209	0.0346169932117234	0.0319774160469873	0.0319004992565327	0.0336444395631866	0.0302075902820073	0.0295626725774262	0.0308340183734983	0.0281326859010414
ELF1	0.0331785280451338	0.039429606948896	0.0314061427311121	0.0368959232751262	0.0305573388127723	0.0283840189393849	0.0284174301526654	0.0322768230390999	0.028273045980989	0.0313253989656843	0.0324243892310887	0.0320918681084401	0.0319661783060992	0.0273355432464403	0.0308918486981162	0.0358701194769077	0.0265603235478254	0.0337783388740262	0.0310183340055351	0.0285848839716068	0.0334382604531356	0.0283072526993476	0.0265181617786857	0.0327095778015899	0.0363816292421303	0.0301552109957894	0.0315338212961482	0.0273526466056196	0.0314860909914618	0.0286449446050039	0.033761633267386	0.0290446859067525
ELF2	0.0327514523649238	0.0377957713117411	0.0310965043508614	0.0369605056473932	0.0306617298725908	0.0285112324531877	0.027978283092727	0.0317993118408258	0.0292296232577854	0.0308424963223377	0.0316684119979056	0.0319083950432593	0.0323151195551899	0.0276666168000598	0.0309811878225746	0.0362343231854788	0.0264324182810981	0.0337113845463385	0.0305635549904007	0.0292888398533922	0.0336599596080485	0.0285190241105044	0.0268064178322986	0.0328885855336974	0.0364556062532725	0.030551088338694	0.0319270950208193	0.0275637669234797	0.0311494876206149	0.0290987234148652	0.0341352507043658	0.0288478320492682
ESX1	0.0378261228402645	0.041441685950728	0.0314036574642808	0.0369047732416587	0.0309894072571557	0.0255176540423519	0.0297728448672653	0.0315322178733886	0.0275016109730277	0.028920536969847	0.0299688598120161	0.0314909515692306	0.0314552403444784	0.0272857564589702	0.0288753027518276	0.0357485231424608	0.0274770099070873	0.035288245134544	0.0267373907633314	0.0283443958771788	0.0329844743466433	0.0284848600278706	0.0262175940474943	0.0324559482203113	0.0411234592590476	0.0296268256371676	0.0316591911169519	0.0269968923298638	0.0323019931624908	0.0277634932878769	0.0352723734790986	0.0306307078440896
FEV	0.0362853618348397	0.0394388821154373	0.0312497239082227	0.0364460472492424	0.0305285721858517	0.0281124930424872	0.029619401963123	0.0312671176901941	0.0281224323464709	0.0297464041806921	0.0303579474674653	0.0318932938411655	0.0312047209485188	0.0274669904671031	0.0310098001537279	0.0354739281012837	0.0267621281595943	0.0343369821622624	0.0288993546078613	0.0284186788235398	0.0327143907869278	0.0281127691342645	0.0265092280915653	0.0325222309099101	0.0393513610220255	0.0299509881876894	0.0313631976287029	0.0278791954906482	0.0321553049378462	0.0279415922323235	0.0346602856335091	0.0301991946955039
NKX2-3	0.0346147858695374	0.0389293181285236	0.0306184983969527	0.0363262137146753	0.0331752947459067	0.0241757657087794	0.0284311812891771	0.0349005164827153	0.0267729584547688	0.0305662786641995	0.0296765726514422	0.03149145468411	0.0310303445911195	0.0269946459994758	0.0298775693586432	0.0356907094198486	0.0271848046489356	0.0361193053396155	0.0266586662094977	0.0290509211363802	0.0345280814076075	0.029282461460852	0.0290923028113922	0.0334088056263314	0.0401530333753062	0.029781997394925	0.0319052714342297	0.0264389492207436	0.0316894955573816	0.0266251667582975	0.0334531431352728	0.0313554863233564
SRF	0.0362590728845396	0.0419590473761102	0.0331934234631171	0.0364275831149657	0.0305189032921334	0.0245576606451314	0.0284596773570175	0.0322890336943163	0.0269168038710974	0.0298726897479303	0.029617605454166	0.0326848008410052	0.0312393231763405	0.0275181844182146	0.0287070318236981	0.0372701342670964	0.0259722190014609	0.0358803113574349	0.0275862068965517	0.0268905224590126	0.0349759215886341	0.027590844792802	0.0245576606451314	0.0326585194289204	0.0393030787901275	0.0304354211596287	0.032278211936399	0.0272136292311141	0.0358401162565993	0.025795978943951	0.0363796581870464	0.0291507238983064
POU3F4	0.0427882343725917	0.0425418748089134	0.0299863807379669	0.0358029932055296	0.0294822911692099	0.024785035488411	0.030164517653242	0.0306054381031072	0.0279864464338506	0.0273989736281562	0.0310223542877935	0.0297577085275784	0.031623724299644	0.0257932146259251	0.0266889527318117	0.0357663551165723	0.0270806012689413	0.034798604215149	0.0256163410930279	0.0284665317374287	0.0337019883111862	0.0272498945075715	0.0245045646005311	0.0312472363510485	0.0432430520286131	0.0307292495761352	0.0309958232578589	0.0262328716934125	0.0357006592329248	0.0268999375889105	0.0397017912235353	0.0316363581234224
MLX	0.0335465093019643	0.0390070977258286	0.0320075689678553	0.0363007033300237	0.0305429258882289	0.027140839018632	0.0282542587134313	0.0311409408526311	0.0295526422026071	0.0299407544340653	0.0302384630132161	0.0325099846677484	0.0317498666026567	0.0276344221777824	0.0313420110448324	0.0358180309564966	0.0276162375350769	0.0343648182237137	0.0275663596579417	0.0293505328879655	0.0329495334600024	0.0291286802469578	0.027574153076244	0.0332264595903468	0.0363495420847186	0.0306987942542764	0.0315607463185191	0.0282615325705135	0.0321556439156004	0.0289374817179396	0.0338483743708763	0.0296840911913071
PAX2	0.0312704053340158	0.0359658880237301	0.0334644743476582	0.0371132351799169	0.0305550907104255	0.0287482103462495	0.0280175831772001	0.0300935268401578	0.0308635291261021	0.0299054012816601	0.0294153998269682	0.034925728685757	0.0328672850747526	0.0284310219045963	0.0325402528538757	0.034446664763536	0.0281991462162153	0.0342421329063321	0.0273285186315397	0.0298463386063177	0.0315886875289161	0.0270780491379584	0.0276030506965568	0.0355327617378864	0.0347386968805064	0.0330597856462386	0.0301536832687472	0.0293639934243555	0.0324461900746268	0.0295783690607831	0.0297686821257751	0.030848216580643
NFATC2	0.0319813437594656	0.0362423677204394	0.0352096186650087	0.0362538261035918	0.0287849530505205	0.0304180217450221	0.0275140689017488	0.0299835995663749	0.0313855078355413	0.0306671170309436	0.03192305546256	0.0330464752020661	0.0340881916877899	0.0276445948315717	0.0342780022956622	0.0340089793868669	0.0273810520190668	0.0331984233264782	0.0325303497696367	0.0296049747317742	0.0319723763291724	0.0274796937522917	0.0275843137723787	0.0341210722655316	0.0331351531238542	0.0311573365536372	0.0301788902705374	0.0299756285172254	0.0316899022749374	0.0291321918790951	0.0299761267077973	0.0274527914614122
